Isp 360,Inject Height 360 d,Sep. Mass 360 d,Trans. Eff. 360 d
260,400,5660.826866482227,141.87206466448882
280,400,5660.826866482227,156.6117148658282
300,400,5660.826866482227,170.6192205123073
320,400,5660.826866482227,183.89977523877806
340,400,5660.826866482227,196.47380223311075
360,400,5660.826866482227,208.3706788732046
380,400,5660.826866482227,219.62460280375637
400,400,5660.826866482227,230.2718940861984
420,400,5660.826866482227,240.34925897484663
440,400,5660.826866482227,249.89269689594758
460,400,5660.826866482227,258.9368368228332
480,400,5660.826866482227,267.5145592480543
500,400,5660.826866482227,275.6568068521368
520,400,5660.826866482227,283.39251847147307
540,400,5660.826866482227,290.7486422017239
560,400,5660.826866482227,297.75019783676623
580,400,5660.826866482227,304.4203685920211
600,400,5660.826866482227,310.7806086959617
620,400,5660.826866482227,316.850757958029
640,400,5660.826866482227,322.64915750885166
660,400,5660.826866482227,328.1927630144205
680,400,5660.826866482227,333.49725309829904
700,400,5660.826866482227,338.57713167544887
720,400,5660.826866482227,343.4458235519217
740,400,5660.826866482227,348.115763075635
760,400,5660.826866482227,352.5984759031145
780,400,5660.826866482227,356.90465412282305
800,400,5660.826866482227,361.0442250803773
820,400,5660.826866482227,365.0264143074069
840,400,5660.826866482227,368.8598029799271
860,400,5660.826866482227,372.5523803348939
880,400,5660.826866482227,376.1115914627306
900,400,5660.826866482227,379.5443808743349
920,400,5660.826866482227,382.8572322169999
940,400,5660.826866482227,386.05620448726665
960,400,5660.826866482227,389.1469650615995
980,400,5660.826866482227,392.13481983901727
1000,400,5660.826866482227,395.02474076407896
1020,400,5660.826866482227,397.8213909743329
1040,400,5660.826866482227,400.52914779368757
1060,400,5660.826866482227,403.1521237722494
1080,400,5660.826866482227,405.69418595399503
1100,400,5660.826866482227,408.15897353615355
1120,400,5660.826866482227,410.5499140682853
1140,400,5660.826866482227,412.8702383246529
1160,400,5660.826866482227,415.122993970478
1180,400,5660.826866482227,417.3110581309514
1200,400,5660.826866482227,419.4371489612955
1220,400,5660.826866482227,421.50383630667426
1240,400,5660.826866482227,423.5135515321875
1260,400,5660.826866482227,425.4685965954974
1280,400,5660.826866482227,427.37115242771864
1300,400,5660.826866482227,429.22328668198287
1320,400,5660.826866482227,431.02696090349923
1340,400,5660.826866482227,432.7840371698986
1360,400,5660.826866482227,434.4962842461227
1380,400,5660.826866482227,436.16538329404034
1400,400,5660.826866482227,437.79293317330644
1420,400,5660.826866482227,439.38045536666124
1440,400,5660.826866482227,440.9293985598866
1460,400,5660.826866482227,442.44114290394145
1480,400,5660.826866482227,443.91700398436154
1500,400,5660.826866482227,445.3582365208091
1520,400,5660.826866482227,446.7660378176744
1540,400,5660.826866482227,448.1415509848183
1560,400,5660.826866482227,449.48586794592586
1580,400,5660.826866482227,450.8000322504513
1600,400,5660.826866482227,452.08504170379894
1620,400,5660.826866482227,453.34185082916434
1640,400,5660.826866482227,454.571373173349
1660,400,5660.826866482227,455.7744834678604
1680,400,5660.826866482227,456.95201965568685
1700,400,5660.826866482227,458.1047847933059
1720,400,5660.826866482227,459.233548836719
1740,400,5660.826866482227,460.33905031961666
1760,400,5660.826866482227,461.4219979311361
1780,425.8147936258388,5640.382803143305,461.1978549891406
1800,470.22058624270585,5605.420148167833,460.0134018980578
1820,515.5042997367582,5570.031494924139,458.7485512286517
1840,553.7608040226723,5540.342150228448,457.8003234449527
1860,586.4524365397892,5515.121459883274,457.0990474513587
1880,619.7173084578026,5489.599806078345,456.33942521045515
1900,653.554863094879,5463.784388343168,455.522564727704
1920,687.9648346842544,5437.682243518493,454.6495532294821
1940,723.0042986264959,5411.257351835334,453.7185793777991
1960,762.26317846097,5381.835086284861,452.54945258779964
1980,802.1704560753858,5352.12598520229,451.3233553957756
2000,842.728426433099,5322.137133874888,450.04136978757117
2020,883.9396704467924,5291.875518785545,448.70456325617
2040,925.807049621169,5261.348036631776,447.31398964276787
2060,965.3742956607425,5232.696712950204,446.0198986978841
2080,1002.185005138299,5206.214255929404,444.8461678917569
2100,1039.5336505659657,5179.514236465963,443.62757541782054
2120,1077.4216464423841,5152.602215846355,442.3650051442043
2140,1115.8506104467597,5125.483676800445,441.0593279773105
2160,1154.8926981380441,5098.114886282144,439.7078696792069
2180,1197.452361738641,5068.4886527147255,438.16595340312017
2200,1240.6190005526503,5038.660794900261,436.5810320040521
2220,1284.3961587215858,5008.637038492803,434.9539895105967
2240,1328.7875915064694,4978.4230712422295,433.28570137516954
2260,1373.7972632115907,4948.024548296856,431.5770350564078
2280,1418.518369400524,4918.055161224165,429.8739621633896
2300,1462.8452919012545,4888.579032794791,428.1823573497666
2320,1507.7643667869063,4858.940488093632,426.454237385635
2340,1553.2795977632986,4829.144758036805,424.6904035520492
2360,1599.3951732060543,4799.197055411359,422.8916508540415
2380,1646.11546509876,4769.102578882537,421.05876849383066
2400,1688.8131991062937,4741.814416023666,419.41732344155173
2420,1731.7041925921592,4714.608489483342,417.76194311768285
2440,1775.1165127623085,4687.280696151913,416.077477650587
2460,1819.0534104180108,4659.835369532091,414.3645985112884
2480,1863.518277362051,4632.276826770872,412.6239714912861
2500,1905.1450076050992,4606.673646603547,411.016775837984
2520,1945.6542836634674,4581.939047670227,409.46027553185013
2540,1986.6134895119785,4557.110537955111,407.8801927025073
2560,2028.0250356196154,4532.191661719014,406.2770860693773
2580,2069.8914395738666,4507.1859452396,404.6515089414868
2600,2112.4049920969255,4481.984894889491,402.9951494624571
2620,2160.1088233433447,4453.935193878548,401.0975911302206
2640,2208.3639278792098,4425.805171509691,399.1773701957546
2660,2257.1747873794857,4397.599037979778,397.235108124931
2680,2306.5460180654272,4369.321009185842,395.27142368377883
2700,2356.4823709284133,4340.975308566932,393.2869331961745
2720,2394.8735408231905,4319.357045511685,391.83002850514737
2740,2421.166200744038,4304.638313454281,390.91939997295424
2760,2447.6703088562294,4289.872332847043,389.99640083747954
2780,2474.3857450106734,4275.060617284502,389.0613007779001
2800,2501.312430228262,4260.2046579896,388.11436488879775
2820,2528.773973908652,4245.128687160999,387.14139339669157
2840,2563.0976226657504,4226.391695066607,385.8610321444034
2860,2597.715422777262,4207.613082135042,384.568052675485
2880,2632.6283719726,4188.794779449342,383.26277177763825
2900,2667.837517427575,4169.938703372231,381.94550248345695
2920,2703.3439551271613,4151.0467563614675,380.6165542049378
2940,2738.5387881894703,4132.442240429814,379.30282171993184
2960,2773.336721793322,4114.166006408385,378.00801216163796
2980,2808.418576594967,4095.8593193196893,376.70265509866675
3000,2843.785429057357,4077.5239232430813,375.38703283322354
3020,2879.438398747775,4059.1615509588455,374.061424584496
3040,2915.3786478738048,4040.7739245708485,372.7261065961549
3060,2939.243438890933,4028.6320580709726,371.90641461184606
3080,2962.599966396664,4016.800938860993,371.1073900838456
3100,2986.1056360863777,4004.9461866101674,370.3011679258559
3120,3009.7603319420305,3993.068675312002,369.4879072571342
3140,3033.5639600012482,3981.169266838131,368.6677646081947
3160,3059.224355951071,3968.4008751089004,367.769298926858
3180,3087.350882677656,3954.4756735994047,366.76789980885746
3200,3115.6638702764462,3940.5321388853545,365.7596253139649
3220,3144.1636305671364,3926.5712811821068,364.74464853095753
3240,3172.8504987441215,3912.594100909072,363.7231402499361
3260,3201.724832990417,3898.6015890481526,362.6952690285301
3280,3230.303024678151,3884.82736374719,361.6810346641055
3300,3259.0249210723277,3871.0585166406186,360.6624301873348
3320,3287.930219865043,3857.2769820701033,359.6379966629398
3340,3317.0193186420897,3843.483689336744,358.6078907748137
3360,3346.2926357193464,3829.679559803093,357.5722672756611
3380,3375.851509523918,3815.8183237997305,356.5272264246789
3400,3405.8690749543075,3801.8213963357807,355.4660644886259
3420,3436.075988474772,3787.816599943699,354.3998173101162
3440,3466.4727837149667,3773.804846025924,353.32863490246285
3460,3497.060014085698,3759.787039429543,352.2526656014362
3480,3527.8382525484108,3745.7640786793463,351.1720561113497
3500,3558.546797008662,3731.854857371729,350.09717164315964
3520,3589.3803573906257,3717.9710299314033,349.0204577984182
3540,3620.4034426888143,3704.0844283261436,347.9395434256538
3560,3651.616670354126,3690.1959114436527,346.8545670403097
3580,3683.0206760297256,3676.3063328187754,345.76566573429557
