788.7969873414559,2
1182.6309347190308,2
1817.828956599119,2
2790.7648676535337,2
3498.0394464148303,2
4314.977667910729,2
5022.260891437869,2
5653.908802054901,2
6293.50350093546,2
6817.472962303493,2
7331.168156354899,2
7784.081423128671,2
8200.506793804903,2
8591.974520192784,2
8936.622609187785,2
9278.728196698143,2
9569.108426429619,2
9852.501989674987,2
10130.181180888707,2
10351.719219936644,2
10560.653865971199,2
10772.589295037087,2
10979.048866462581,2
11160.197492843672,2
11344.136648219075,2
11490.141588728384,2
11654.777233456232,2
11797.474187691838,2
11954.626183447246,2
12051.29180831743,2
12175.413947389043,2
12290.86883518429,2
12407.24196198695,2
12502.45241882225,2

